classical_load,request_interval_ns,traffic_seed,quantum_seed,workload_sha256,calibration_sha256,model,session_id,delta_latency_ns,delta_fidelity,delta_expected_fidelity,delta_success_probability,false_feasible,false_infeasible,false_deadline_feasible,false_deadline_infeasible
0.0,2000000,1017,7,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1017,11,daa4f055b7b733c8f0b7fadc7201c2e73ee58ebcaa330e10b2196b0382bb5451,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1018,7,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1018,11,354ef8298404997ad6754ea47d690d7cb8bc632981b72caa9e16d3c2a24365fc,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1019,7,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1019,11,6ab477dc48c8c507a9cc3f799009d1f396d421924ecadd50db8203195184e4dd,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1020,7,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1020,11,a4f96485c12cf25bd989fa41a9ff92dc5c3ae630ba93e0d9d37e160cb761b56e,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,2,0,,,,,,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,3,0,,,,,,0,0
0.0,2000000,1021,7,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,4,0,,,,,,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,1021,11,7b91932b04bcbfc25b217c1cfeb3ce2c5bdbb7ccb6522bac0a243efb6c88b48b,7e6bab01e9d6b0298352c3d96c8f671d95a236c9e60e60360e5c70a016b1f97e,Decoupled,1,0,,,,,,0,0
